key,en,pl
wanst_pickup_woodensword_2_1,Is this a toy?,Czy to zabawka?
wanst_pickup_woodensword_3_1,A wooden sword. #1.30 What will they think of next?,Drewniany miecz. #1.30 Co też jeszcze wymyślą?
wanst_attack_pillow_1_1,Pillow fight!,Bitwa na poduszki!
wanst_attack_pillow_2_1,Soft punch!,Miękki cios!
wanst_attack_pillow_3_1,Power nap!,Drzemka mocy!
wanst_encounter_pillow_1_1,A pillow? #1.00 Well... #1.50 You never know when it's best to rest!,"Poduszka? #1.00 Cóż... #1.50 Nigdy nie wiadomo, kiedy najlepiej odpocząć!"
wanst_encounter_pillow_2_1,Where's the couch to that pillow?,Gdzie kanapa do tej poduszki?
wanst_encounter_pillow_3_1,Didn't expect a pillow here...,Nie spodziewałem się tu poduszki...
wanst_drop_pillow_1_1,Naptime is over.,Koniec drzemki.
wanst_drop_pillow_2_1,Too soft.,Zbyt miękka.
wanst_attack_ratonastick_1_1,Rat on a stick it to the man!,Szczur na patyku przeciw systemowi!
wanst_encounter_ratonastick_1_1,Rat on a stick? #1.20 Someone having a barbecue?,Szczur na patyku? #1.20 Ktoś robi grilla?
wanst_encounter_ratonastick_2_1,"Didn't know rat was a delicacy around here... #2.50 Well, what do you know?","Nie wiedziałem, że szczur to tutejszy przysmak... #2.50 No proszę."
wanst_encounter_ratonastick_3_1,Did that rat intend to end up on a stick?,Czy ten szczur zamierzał skończyć na patyku?
wanst_drop_ratonastick_1_1,Yeah. #0.50 Kind of gross...,Taa. #0.50 Trochę obrzydliwe...
wanst_attack_fists_3_1,There goes the fist!,Leci pięść!
wanst_attack_fists_4_1,That's a fist pumping!,To się nazywa pompowanie pięści!
wanst_attack_fists_5_1,Uppercut!,Podbródkowy!
wanst_attack_fists_6_1,Right hook!,Prawy sierpowy!
wanst_attack_fists_7_1,Juggle these knuckles!,Pożongluj tymi knykciami!
sobu_takegold_perfect_2_1,What a nice young man!,Co za miły młody człowiek!
sobu_takegold_perfect_3_1,A little extra never hurt!,Mały dodatek nigdy nie zaszkodzi!
sobu_takegold_great_2_1,That'll boost my pension!,To podreperuje moją emeryturę!
sobu_takegold_great_3_1,Now we’re talking!,"No, teraz rozmawiamy!"
sobu_takegold_good_2_1,A fine investment!,Dobra inwestycja!
sobu_takegold_good_3_1,"Ah, inspiration!","Ach, natchnienie!"
sobu_takegold_medium_2_1,Keep the bribes coming!,Dawaj dalej te łapówki!
sobu_takegold_medium_3_1,You’re finally catching on!,Wreszcie zaczynasz łapać!
sobu_takegold_bummed_2_1,"Finally, you are learning to bribe properly.",W końcu uczysz się porządnie przekupywać.
sobu_takegold_bummed_3_1,A meagre bribe... #1.50 But you're learning.,Marna łapówka... #1.50 Ale uczysz się.
sobu_takegold_angry_2_1,It will take more than that! #1.80 More coins!,To będzie kosztować więcej! #1.80 Więcej monet!
sobu_takegold_angry_3_1,That's all you got?,Tylko tyle masz?
alva_takegold_perfect_2_1,I'll tell you a secret: #2.00 A coin and a brain will make a potion #4.10 that can change your hair!,"Zdradzę ci sekret: #2.00 moneta i mózg tworzą miksturę, #4.10 która potrafi zmienić twoje włosy!"
alva_takegold_perfect_3_1,Two coins in a cauldron make for a potion #3.00 that can turn anything into gold!,"Dwie monety w kotle dają miksturę, #3.00 która potrafi zmienić wszystko w złoto!"
alva_takegold_great_2_1,"Ah, that's too kind!","Ach, to bardzo miłe!"
alva_takegold_great_3_1,"Hurr, #1.40 I can use that for a gold potion!","Hurr, #1.40 przyda mi się do złotej mikstury!"
alva_takegold_good_2_1,Thanks! #1.30 Didn't expect that!,Dzięki! #1.30 Nie spodziewałam się tego!
alva_takegold_good_3_1,Gold is always useful for alchemy.,Złoto zawsze przydaje się w alchemii.
alva_takegold_medium_2_1,That's the right ingredient!,To właściwy składnik!
alva_takegold_medium_3_1,Keep it coming!,Dawaj dalej!
alva_takegold_bummed_2_1,At least it's some sort of compensation.,Przynajmniej to jakaś forma rekompensaty.
alva_takegold_bummed_3_1,You cannot buy my potion lore #2.20 with such meagre amounts of coin.,Nie kupisz mojej wiedzy o miksturach #2.20 tak marną garstką monet.
alva_takegold_angry_2_1,That's not nearly enough...,To zdecydowanie za mało...
alva_takegold_angry_3_1,That's everything?,To wszystko?
sobu_looted_perfect_1_1,Hahaha! #1.00 I'm ticklish!,Hahaha! #1.00 Mam łaskotki!
sobu_looted_perfect_2_1,Just like in the old days! #1.90 Wee!,Jak za dawnych lat! #1.90 Uii!
sobu_looted_perfect_3_1,This is rejuvenating!,To odmładza!
sobu_looted_good_1_1,You're not a good caretaker!,Nie jesteś dobrym opiekunem!
sobu_looted_good_2_1,I'm sure you mean well... #1.60 But this is rattling my bones!,"Jestem pewien, że masz dobre intencje... #1.60 Ale to trzęsie mi kośćmi!"
sobu_looted_good_3_1,I'm too old for this new dance trend!,Jestem za stary na ten nowy taneczny trend!
sobu_looted_medium_1_1,I beg your pardon?!,Słucham bardzo?!
sobu_looted_medium_2_1,Hey! #0.80 Is this how you treat the elderly?,Hej! #0.80 Tak traktujesz starszych?
sobu_looted_medium_3_1,Are you trying to rob me?!,Próbujesz mnie obrabować?!
alva_looted_perfect_1_1,Weee!,Uiii!
alva_looted_perfect_2_1,Movement is good for health! #1.80 Thanks!,Ruch jest dobry dla zdrowia! #1.80 Dzięki!
alva_looted_perfect_3_1,Some potions need shaking before drinking!,Niektóre mikstury trzeba wstrząsnąć przed wypiciem!
alva_looted_good_1_1,That's not a cure I asked for!,Nie o takie lekarstwo prosiłam!
alva_looted_good_2_1,Hey! #0.80 I have fragile potions on me!,Hej! #0.80 Mam przy sobie delikatne mikstury!
alva_looted_good_3_1,"If you wanted potions, #1.50 you could have asked!","Gdybyś chciał mikstur, #1.50 mogłeś zapytać!"
alva_looted_medium_1_1,"What are you doing, exactly?",Co ty właściwie robisz?
alva_looted_medium_2_1,Care to explain?!,Może wyjaśnisz?!
alva_looted_medium_3_1,Hey! #0.50 Stop it!,Hej! #0.50 Przestań!
row811,"Oh, I'm sorry. #1.70 I worked so hard to make it appeal to everybody.","Och, przepraszam. #1.70 Tak ciężko pracowałem, żeby spodobało się wszystkim."
row812,You're pretty bad at killing monsters.#2.30 #2.70 Do you need some hands on instruction?,Całkiem kiepsko idzie ci zabijanie potworów.#2.30 #2.70 Potrzebujesz instruktażu praktycznego?
row813,Let's lighten your adventure a bit from the burden of money. #4.30Drop it here!,Odciążmy trochę twoją przygodę z ciężaru pieniędzy. #4.30 Upuść je tutaj!
row871,Move it! This is not the place for losers.,Ruchy! To nie miejsce dla przegrywów.
wanst_eat_beard_1_1,Do I look weird with a beard?,Czy dziwnie wyglądam z brodą?
wanst_eat_beard_2_1,I am now disguised as a regular grandpa!,Jestem teraz przebrany za zwykłego dziadka!
wanst_eat_beard_3_1,Good thing I'm not ticklish.,"Dobrze, że nie mam łaskotek."
wanst_eat_beard_4_1,I already feel wiser.,Już czuję się mądrzejszy.
wanst_eat_beard_5_1,"Finally, something to hide my weirdly shaped upper lip.","Wreszcie coś, co ukryje moją dziwnie ukształtowaną górną wargę."
wanst_eat_beard_6_1,This adds to my professional aura.,To wzmacnia moją zawodową aurę.
wanst_eat_beard_7_1,I specialize in looking nice.,Specjalizuję się w ładnym wyglądaniu.
wanst_eat_beard_8_1,Hullo! News from the stache stash!,Witajcie! Wieści z wąsowego schowka!
wanst_eat_beard_9_1,Sometimes it's helpful to hide some of your facial expressions...,Czasem warto ukryć część mimiki twarzy...
wanst_encounter_santa_1_1,"Oh hey there, grumpy gramps!","O, hej tam, zrzędliwy dziadku!"
wanst_encounter_santa_2_1,"When we were young, we used to call you Jim Knee.","Kiedy byliśmy młodzi, mówiliśmy na ciebie Kominowy Jim."
wanst_encounter_santa_3_1,I hate holidays!,Nienawidzę świąt!
wanst_encounter_santa_4_1,I have been nice... until now.,Byłem grzeczny... aż do teraz.
wanst_encounter_santa_5_1,I fear the only presents this frosty grandpa delivers... are punches and jabs!,"Obawiam się, że jedyne prezenty, jakie roznosi ten mroźny dziadek... to ciosy i kuksańce!"
wanst_encounter_santa_6_1,Looks like I'm on the naughty list!,"Wygląda na to, że jestem na liście niegrzecznych!"
row909,//see item,//zobacz przedmiot
wanst_encounter_santacorpse_1_1,This fella won't be delivering gifts anytime soon...,Ten jegomość nie będzie prędko roznosił prezentów...
wanst_encounter_santacorpse_2_1,"Guess you haven't been nice this year, either...",Chyba ty też nie byłeś w tym roku grzeczny...
wanst_encounter_santacorpse_3_1,No presents this year!,W tym roku prezentów nie będzie!
row913,//grab item,//podnieś przedmiot
wanst_pickup_santacorpse_1_1,Let's get rid of the evidence.,Pozbądźmy się dowodów.
row917,//attack with item,//atak przedmiotem
wanst_attack_santacorpse_1_1,Yule duel!,Świąteczny pojedynek!
wanst_attack_santacorpse_2_1,Father fist!,Ojciec Pięść!
wanst_attack_santacorpse_3_1,Yule ghoul!,Świąteczny upiór!
row921,//drop item,//upuść przedmiot
wanst_drop_santacorpse_1_1,See you next year.,Do zobaczenia za rok.
wanst_drop_santacorpse_2_1,A little gift for other adventurers.,Mały prezent dla innych poszukiwaczy przygód.
row926,//see item,//zobacz przedmiot
wanst_encounter_birch_1_1,That's rude!,To niegrzeczne!
wanst_encounter_birch_2_1,"I was hoping for grandma's cookies, but her weaponry will do just fine...","Liczyłem na babcine ciasteczka, ale jej uzbrojenie też się nada..."
row930,//grab item,//podnieś przedmiot
wanst_pickup_birch_1_1,It's the season of giving... but I prefer taking!,To pora dawania... ale ja wolę branie!
wanst_pickup_birch_2_1,Time for seasonal justice!,Czas na sezonową sprawiedliwość!
wanst_pickup_birch_3_1,It's time to give birch!,Czas dać komuś rózgą!
wanst_pickup_birch_4_1,Let's jingle some bells.,Zadzwońmy komuś dzwonkami.
row935,//attack with item,//atak przedmiotem
wanst_attack_birch_1_1,Ho ho ho!,Ho ho ho!
wanst_attack_birch_2_1,Season's beatings!,Świąteczne obicie!
wanst_attack_birch_3_1,"Birch, please!","Rózga, proszę!"
row939,//drop item,//upuść przedmiot
wanst_drop_birch_1_1,Enough. Let's focus on the cozy aspects of the holidays now.,Dość. Skupmy się teraz na przytulnych aspektach świąt.
row944,//see item,//zobacz przedmiot
wanst_encounter_yulehat_1_1,That hat looks warm and fuzzy.,Ta czapka wygląda na ciepłą i puchatą.
row948,//grab item,//podnieś przedmiot
row952,//equip item,//załóż przedmiot
wanst_equip_yulehat_1_1,I shall now embody the spirit of spirits.,Teraz ucieleśnię ducha duchów.
wanst_equip_yulehat_2_1,"I didn't wish for this, but refusing presents is rude.","Nie życzyłem sobie tego, ale odmawianie prezentów jest niegrzeczne."
row956,//attack with item,//atak przedmiotem
row960,//drop item,//upuść przedmiot
wanst_drop_yulehat_1_1,"'Tis the season of giving... so here you go, floor.","Oto pora dawania... więc proszę, podłogo."
row965,//see item,//zobacz przedmiot
row969,//grab item,//podnieś przedmiot
wanst_pickup_wintermantle_1_1,Anyone missing their attire?,Czy komuś brakuje odzienia?
row973,//equip item,//załóż przedmiot
wanst_equip_wintermantle_1_1,Too cool for yule!,Za chłodny na święta!
wanst_equip_wintermantle_2_1,Do I sense Christmas in distress?,Czy wyczuwam święta w opałach?
wanst_equip_wintermantle_3_1,Father Frost is back to attack.,Dziad Mróz wraca do ataku.
row977,//attack with item,//atak przedmiotem
row981,//drop item,//upuść przedmiot
wanst_drop_wintermantle_1_1,I'm done with fun.,Skończyłem z zabawą.
wanst_drop_wintermantle_2_1,That's just not me.,To po prostu nie ja.
wanst_drop_wintermantle_3_1,Too much responsibility for me.,Za dużo odpowiedzialności jak dla mnie.
row987,//see item,//zobacz przedmiot
row991,//grab item,//podnieś przedmiot
wanst_pickup_wintermantle2_1_1,Anyone missing their attire?,Czy komuś brakuje odzienia?
row995,//equip item,//załóż przedmiot
wanst_equip_wintermantle2_1_1,Too cool for yule!,Za chłodny na święta!
wanst_equip_wintermantle2_2_1,Do I sense Christmas in distress?,Czy wyczuwam święta w opałach?
wanst_equip_wintermantle2_3_1,Father Frost is back to attack.,Dziad Mróz wraca do ataku.
row999,//attack with item,//atak przedmiotem
row1003,//drop item,//upuść przedmiot
wanst_drop_wintermantle2_1_1,I'm done with fun.,Skończyłem z zabawą.
wanst_drop_wintermantle2_2_1,That's just not me.,To po prostu nie ja.
wanst_drop_wintermantle2_3_1,Too much responsibility for me.,Za dużo odpowiedzialności jak dla mnie.
row1009,//see item,//zobacz przedmiot
wanst_headroom_birch_1_1,A birch.,Brzozowa rózga.
wanst_headroom_beard1_1_1,A beard.,Broda.
wanst_headroom_yulehat_1_1,A yule hat.,Świąteczna czapka.
wanst_headroom_wintermantle_1_1,A winter mantle.,Zimowy płaszcz.
