key,en,pl
wanst_hide_generic_1_1,"Mmm, cozy.","Mmm, przytulnie."
wanst_hide_generic_2_1,This shall be my home now.,To będzie teraz mój dom.
wanst_hide_generic_3_1,Sneaky.,Skradankowo.
wanst_hide_generic_4_1,Psssst.,Ciiii.
wanst_unhide_generic_1_1,I'm back!,Wróciłem!
wanst_unhide_generic_2_1,Peak-a-boo!,A kuku!
row1003,Walls... nice.,Ściany... miło.
row1004,A wall. #1.00 I didn't expect that here.,Ściana. #1.00 Nie spodziewałem się jej tutaj.
row1007,Nope. #0.60 No secret exit here.,Nie. #0.60 Nie ma tu tajnego wyjścia.
row1008,Definitely made of stone.,Zdecydowanie z kamienia.
row1009,A solid wall. Mmmm.,Solidna ściana. Mmmm.
row1010,Yes. #0.80 Definitely a wall. #2.00 Cool.,Tak. #0.80 Zdecydowanie ściana. #2.00 Super.
row1011,Gotta do everything at least once.,Wszystkiego trzeba spróbować choć raz.
row1014,That your crib?,To twoja chata?
row1015,Somebody home?,Ktoś w domu?
row1016,Hello echo!,"Halo, echo!"
row1018,Where's the light switch?,Gdzie jest włącznik światła?
row1019,Can't see me!,Nie widać mnie!
row1020,"Although you can't see me, #1.50 I'm not actually gone.","Chociaż mnie nie widać, #1.50 tak naprawdę nie zniknąłem."
wanst_leave_hammerguyhole_1_1,"Hey, I'm back!","Hej, wróciłem!"
row1023,Mmm... #0.90 Slightly less dark in here.,Mmm... #0.90 Trochę mniej tu ciemno.
wanst_encounter_IronMaiden_1_1,Holy hell!,O święte piekło!
wanst_encounter_IronMaiden_2_1,Aaaaah!,Aaaaach!
wanst_encounter_IronMaiden_3_1,Hold on. #0.80 We just met!,Czekaj. #0.80 Dopiero się poznaliśmy!
wanst_encounter_IronMaiden_4_1,Proooobably not the right door.,Praaawdopodobnie nie te drzwi.
wanst_encounter_IronMaiden_5_1,Now that's a weird door.,No to są dziwne drzwi.
wanst_encounter_IronMaiden_6_1,Not looking for a meat grinder.,Nie szukam maszynki do mięsa.
row1034,Nope. Not today.,Nie. Nie dzisiaj.
row1035,"Sheesh, I almost got turned into spaghetti!","Rany, prawie przerobiono mnie na spaghetti!"
row1037,Cya!,Nara!
row1038,Wait...,Czekaj...
row1039,Excuse m...,Przeprasz...
wanst_encounter_toiletdoor_1_1,Uuhhh. #0.50 Sorry!,Uuuch. #0.50 Wybacz!
wanst_encounter_toiletdoor_2_1,Eww gross!,"Fuj, obrzydliwe!"
wanst_encounter_toiletdoor_3_1,"Oookay, stay seated.","Ooookej, siedź dalej."
wanst_encounter_toiletdoor_4_1,No need to get up...,Nie musisz wstawać...
wanst_encounter_toiletdoor_5_1,Aaaaah! #0.90 There's some things I don't need to see.,"Aaaaach! #0.90 Są rzeczy, których nie muszę oglądać."
wanst_encounter_toiletdoor_10_1,Business done.,Sprawa załatwiona.
wanst_encounter_toiletdoor_11_1,Getting up from the seat can only mean defeat!,Wstanie z deski oznacza tylko klęskę!
row1049,Wiped out!,Wytarty!
wanst_encounter_toiletdoor_6_1,"Uuuh, are you done?","Uuuch, skończyłeś?"
wanst_encounter_toiletdoor_7_1,Don't forget to wash your hands!,Nie zapomnij umyć rąk!
wanst_encounter_toiletdoor_8_1,Sorry to disturb you!,"Przepraszam, że przeszkadzam!"
wanst_encounter_toiletdoor_9_1,You've been in there for long enough...,Siedzisz tam już wystarczająco długo...
row1056,Be right back!,Zaraz wracam!
row1058,"Ah, what a relief!","Ach, co za ulga!"
row1059,Who knew that the sanitary installations in this tower #2.80 were of such a high quality?,"Kto by pomyślał, że instalacje sanitarne w tej wieży #2.80 są tak wysokiej jakości?"
row1060,Ahhhh!,Achhhh!
row1061,Mission accomplished!,Misja wykonana!
row1062,"When traveling, #1.00 you gotta go when you can. #2.30 Not when you have to.","W podróży #1.00 trzeba korzystać, kiedy można. #2.30 Nie kiedy trzeba."
wanst_encounter_CardboardDoor_1_1,I thought I knew how to open doors...,"Myślałem, że wiem, jak otwierać drzwi..."
wanst_encounter_CardboardDoor_2_1,What the stuff!,Co do rzeczy!
wanst_encounter_CardboardDoor_3_1,This tower needs a carpenter.,Ta wieża potrzebuje cieśli.
wanst_encounter_CardboardDoor_4_1,Somebody fix this door!,Niech ktoś naprawi te drzwi!
wanst_encounter_CardboardDoor_5_1,Who'd make a door like that?,Kto robi takie drzwi?
wanst_encounter_CardboardDoor_6_1,Doors are no match for me!,Drzwi nie mają ze mną szans!
wanst_encounter_CardboardDoor_7_1,Thought you could beat me?,"Myślałeś, że mnie pokonasz?"
row1075,See how I handled this door?,"Widziałeś, jak poradziłem sobie z tymi drzwiami?"
row1076,I never get tired of doors.,Drzwi nigdy mi się nie nudzą.
row1077,A room! #0.90 So that's what's behind this door.,Pokój! #0.90 Więc to jest za tymi drzwiami.
row1078,Alright. #0.80 Let's see what's in here.,"Dobrze. #0.80 Zobaczmy, co tu jest."
row1079,This room has seen better days.,Ten pokój widział lepsze dni.
row1080,Anybody home?,Ktoś w domu?
row1082,Let's get out of here.,Wynośmy się stąd.
row1083,Ciaooo cacao!,Ciao kakao!
row1084,We're done here.,Skończyliśmy tutaj.
row1086,No chance!,Nie ma szans!
row1087,Noooot today.,Nieeee dzisiaj.
row1088,Changed my mind. Bye.,Zmieniłem zdanie. Pa.
row1089,Abort mission!,Przerwać misję!
row1090,Retreat!,Odwrót!
row1093,"A peasant uprising, eh?","Chłopskie powstanie, co?"
row1094,I'll say it again for your peasant ears: #2.30  GO INTO THE DOOR!,Powiem to jeszcze raz dla twoich chłopskich uszu: #2.30  WEJDŹ W DRZWI!
row1095,Maybe in German? #1.30 Bitte kleiner Bauer!,Może po niemiecku? #1.30 Bitte kleiner Bauer!
row1096,There's beer in there! #1.30 Probably.,Tam jest piwo! #1.30 Prawdopodobnie.
wanst_eat_tasty_1_1,Tasty!,Smaczne!
wanst_eat_tasty_2_1,Mjom mjom mjom.,"Mniom, mniom, mniom."
wanst_eat_tasty_3_1,Delicious!,Pyszne!
wanst_eat_tasty_4_1,"Ah, that's healthy.","Ach, to zdrowe."
wanst_eat_tasty_5_1,Nutritous!,Pożywne!
wanst_eat_tasty_6_1,Crunchy!,Chrupiące!
wanst_eat_tasty_7_1,Mmmm!,Mmmm!
wanst_eat_tasty_8_1,Om nom nom!,Om nom nom!
wanst_eat_weird_1_1,Is this food?,Czy to jedzenie?
wanst_eat_weird_2_1,That tasted better than it looked.,"Smakowało lepiej, niż wyglądało."
wanst_eat_weird_3_1,A bit... bitter.,Trochę... gorzkie.
wanst_eat_weird_4_1,If you can eat it... #1.00 You can digest it.,Jeśli da się to zjeść... #1.00 Da się to strawić.
wanst_eat_weird_5_1,Mmmmm....,Mmmmm...
wanst_eat_weird_6_1,It's edible... I think.,To jest jadalne... chyba.
wanst_eat_weird_7_1,Well... #0.60 Down the hatch!,No cóż... #0.60 Do gardła!
wanst_eat_weird_8_1,"Crunchy, in a mysterious way.","Chrupiące, w tajemniczy sposób."
wanst_eat_gross_1_1,Uargh!,Uargh!
wanst_eat_gross_2_1,Blergh!,Blergh!
wanst_eat_gross_3_1,Ack!,Ach!
wanst_eat_gross_4_1,Yuck!,Fuj!
wanst_eat_gross_5_1,This tastes like grandma!,To smakuje jak babcia!
wanst_potionvillage_generic_1_1,Not in the village...,Nie w wiosce...
wanst_potionvillage_generic_2_1,Can't do that here... the village code forbids it...,Nie mogę tego tutaj zrobić... kodeks wioski zabrania...
wanst_potionvillage_generic_3_1,That's against the village rules...,To wbrew zasadom wioski...
wanst_drop_witchcorpse_2_1,Rest in peace.,Spoczywaj w pokoju.
wanst_drop_witchcorpse_2_1,Rest in peace.,Spoczywaj w pokoju.
wanst_drop_randocorpse_1_1,"Good night, sweet prince.","Dobranoc, słodki książę."
wanst_attack_sobucorpse_1_1,This bald head is rock-solid!,Ta łysa głowa jest twarda jak skała!
wanst_attack_sobucorpse_2_1,Headbutt!,Z główki!
wanst_attack_sobucorpse_3_1,Gramps against cramps!,Dziadek kontra skurcze!
wanst_attack_witchcorpse_1_1,Ding dong!,Ding dong!
wanst_attack_witchcorpse_3_1,Witch attack!,Atak czarownicą!
wanst_attack_hubertsshell_1_1,This is a surprisingly resilient weapon.,To zaskakująco wytrzymała broń.
wanst_attack_hubertsshell_2_1,Turtletack!,Żółwiatak!
wanst_attack_witchcorpse_1_1,Ding dong!,Ding dong!
wanst_attack_witchcorpse_3_1,Witch attack!,Atak czarownicą!
wanst_attack_randocorpse_3_1,Revenge!,Zemsta!
wanst_encounter_alvacorpse_1_1,My old gal Al...,Moja stara Al...
wanst_encounter_alvacorpse_2_1,My old drinking buddy Al...,Moja stara kumpela od kielicha Al...
wanst_encounter_alvacorpse_3_1,Poor Al...,Biedna Al...
wanst_encounter_randocorpse_2_1,Help! There's a murderer on the loose!,Pomocy! Morderca jest na wolności!
wanst_encounter_randocorpse_3_1,We need a doctor over here!,Potrzebujemy tu lekarza!
wanst_encounter_randocorpse_4_1,Medic!,Medyk!
wanst_pickup_randocorpse_1_1,This means revenge!,To oznacza zemstę!
wanst_pickup_randocorpse_2_1,What a way to go!,Co za sposób na odejście!
wanst_pickup_randocorpse_3_1,Buhuhu...,Buhuhu...
wanst_pickup_randocorpse_4_1,I swear I'll find the person who did that!,"Przysięgam, znajdę osobę, która to zrobiła!"
wanst_encounter_sobucorpse_1_1,"You were like a grandfather to me, bald one.","Byłeś dla mnie jak dziadek, łysy."
wanst_encounter_sobucorpse_2_1,Be assured: Your wisdom will live on within me.,Bądź pewien: twoja mądrość będzie żyć we mnie.
wanst_encounter_sobucorpse_3_1,"Rest in piece, Sage. Your shiny head was a reflection of your brilliance.","Spoczywaj w kawałku, mędrcze. Twoja lśniąca głowa odbijała twój blask umysłu."
wanst_encounter_randocorpse_2_1,Help! There's a murderer on the loose!,Pomocy! Morderca jest na wolności!
wanst_encounter_randocorpse_3_1,We need a doctor over here!,Potrzebujemy tu lekarza!
wanst_encounter_randocorpse_4_1,Medic!,Medyk!
wanst_pickup_randocorpse_1_1,This means revenge!,To oznacza zemstę!
wanst_pickup_randocorpse_2_1,What a way to go!,Co za sposób na odejście!
wanst_pickup_randocorpse_3_1,Buhuhu...,Buhuhu...
wanst_pickup_randocorpse_4_1,I swear I'll find the person who did that!,"Przysięgam, znajdę osobę, która to zrobiła!"
wanst_unhide_generic_1_1,I'm back!,Wróciłem!
wanst_leave_hammerguyhole_1_1,"Hey, I'm back!","Hej, wróciłem!"
wanst_gambler_playerpoint_3_1,Hell yeah!,No piekielnie!
wanst_equip_turbotshelmet_1_1,Huzzah!,Hura!
wanst_headroom_apple_1_1,An apple.,Jabłko.
wanst_headroom_apple_1_1,An apple.,Jabłko.
